dateStr time radId
20130426 430 204.0
20130426 430 205.0
20130426 430 33.0
20130426 500 206.0
20130426 500 207.0
20130426 500 204.0
20130426 500 205.0
20130426 500 33.0
20130426 530 33.0
20130426 530 205.0
20130426 530 207.0
20130426 530 209.0
20130426 530 206.0
20130426 530 204.0
20130426 600 33.0
20130426 600 205.0
20130426 600 206.0
20130426 600 207.0
20130426 600 204.0
20130426 630 33.0
20130426 630 208.0
20130426 630 206.0
20130426 630 204.0
20130426 630 207.0
20130426 700 33.0
20130426 700 204.0
20130426 700 207.0
20130426 700 208.0
20130426 700 206.0
20130426 730 204.0
20130426 730 207.0
20130426 730 33.0
20130426 730 205.0
20130426 730 208.0
20130426 730 206.0
20130501 700 207.0
20130501 700 33.0
20130501 700 32.0
20130501 700 206.0
20130502 130 206.0
20130502 130 207.0
20130502 130 33.0
20130502 130 32.0
20130502 200 206.0
20130502 200 207.0
20130502 200 33.0
20130502 200 32.0
20130502 230 206.0
20130502 230 207.0
20130502 230 33.0
20130502 230 32.0
20130502 300 206.0
20130502 300 207.0
20130502 300 33.0
20130502 300 32.0
20130517 630 32.0
20130517 630 206.0
20130517 630 204.0
20130517 630 207.0
20130517 700 207.0
20130517 700 33.0
20130517 700 204.0
20130517 700 206.0
20130521 730 204.0
20130521 730 207.0
20130521 730 33.0
20130521 730 206.0
20130521 800 204.0
20130521 800 207.0
20130521 800 33.0
20130521 800 206.0
20130521 900 204.0
20130521 900 206.0
20130521 900 207.0
20130521 900 33.0
20130525 600 33.0
20130525 600 205.0
20130525 600 32.0
20130525 600 206.0
20130525 600 204.0
20130525 600 207.0
20130525 630 205.0
20130525 630 33.0
20130525 630 206.0
20130525 630 204.0
20130525 630 207.0
20130525 700 33.0
20130525 700 204.0
20130525 700 205.0
20130525 700 206.0
20130525 700 207.0
20130525 730 204.0
20130525 730 207.0
20130525 730 33.0
20130525 730 205.0
20130525 730 206.0
20130525 800 204.0
20130525 800 207.0
20130525 800 205.0
20130525 800 33.0
20130525 800 206.0
20130526 230 207.0
20130526 230 204.0
20130526 230 205.0
20130526 230 33.0
20130526 230 32.0
20130526 300 206.0
20130526 300 207.0
20130526 300 204.0
20130526 300 33.0
20130526 300 205.0
20130526 300 32.0
20130526 500 32.0
20130526 500 33.0
20130526 500 206.0
20130526 500 207.0
20130526 500 204.0
20130526 500 205.0
20130526 530 33.0
20130526 530 205.0
20130526 530 32.0
20130526 530 206.0
20130526 530 207.0
20130526 530 204.0
20130526 600 33.0
20130526 600 205.0
20130526 600 32.0
20130526 600 206.0
20130526 600 207.0
20130526 600 204.0
20130601 530 208.0
20130601 530 209.0
20130601 530 206.0
20130601 530 204.0
20130601 530 207.0
20130601 530 33.0
20130601 530 205.0
20130601 730 208.0
20130601 730 209.0
20130601 730 206.0
20130601 730 207.0
20130602 200 206.0
20130602 200 204.0
20130602 200 207.0
20130602 200 32.0
20130602 300 206.0
20130602 300 207.0
20130602 300 204.0
20130602 300 32.0
20130602 330 32.0
20130602 330 204.0
20130602 330 207.0
20130602 330 33.0
20130602 330 205.0
20130602 400 32.0
20130602 400 206.0
20130602 400 204.0
20130602 400 207.0
20130602 400 205.0
20130602 400 33.0
20130602 500 32.0
20130602 500 204.0
20130602 500 206.0
20130602 500 207.0
20130602 500 205.0
20130602 500 33.0
20130602 530 206.0
20130602 530 204.0
20130602 530 207.0
20130602 530 33.0
20130602 530 205.0
20130602 600 33.0
20130602 600 206.0
20130602 600 204.0
20130602 600 207.0
20130602 600 205.0
20130606 930 206.0
20130606 930 204.0
20130606 930 207.0
20130606 930 33.0
20130606 1000 206.0
20130606 1000 204.0
20130606 1000 207.0
20130606 1000 205.0
20130606 1000 209.0
20130607 300 209.0
20130607 300 206.0
20130607 300 207.0
20130607 300 204.0
20130607 400 208.0
20130607 400 209.0
20130607 400 206.0
20130607 400 207.0
20130607 400 204.0
20130607 400 205.0
20130607 430 206.0
20130607 430 207.0
20130607 430 204.0
20130607 430 33.0
20130607 430 205.0
20130607 500 208.0
20130607 500 206.0
20130607 500 204.0
20130607 500 207.0
20130607 500 205.0
20130607 500 33.0
20130607 630 33.0
20130607 630 208.0
20130607 630 206.0
20130607 630 204.0
20130607 630 207.0
20130607 700 208.0
20130607 700 206.0
20130607 700 207.0
20130607 700 204.0
20130610 230 204.0
20130610 230 207.0
20130610 230 33.0
20130610 230 205.0
20130610 630 33.0
20130610 630 205.0
20130610 630 32.0
20130610 630 206.0
20130610 630 204.0
20130610 630 207.0
20130610 700 204.0
20130610 700 205.0
20130610 700 207.0
20130610 700 33.0
20130610 700 32.0
20130610 700 206.0
20130610 730 33.0
20130610 730 204.0
20130610 730 207.0
20130610 730 205.0
20130610 730 206.0
20130610 730 209.0
20130621 430 32.0
20130621 430 206.0
20130621 430 207.0
20130621 430 204.0
20130621 430 205.0
20130621 430 33.0
20130621 500 32.0
20130621 500 206.0
20130621 500 204.0
20130621 500 207.0
20130621 500 205.0
20130621 630 33.0
20130621 630 205.0
20130621 630 204.0
20130621 630 206.0
20130621 630 207.0
20130621 700 33.0
20130621 700 206.0
20130621 700 204.0
20130621 700 207.0
20130621 730 204.0
20130621 730 207.0
20130621 730 33.0
20130621 730 205.0
20130621 730 206.0
20130621 800 204.0
20130621 800 207.0
20130621 800 33.0
20130621 800 205.0
20130621 800 206.0
20130621 830 204.0
20130621 830 207.0
20130621 830 33.0
20130621 830 205.0
20130621 830 206.0
20130621 900 204.0
20130621 900 206.0
20130621 900 207.0
20130621 900 205.0
20130622 600 33.0
20130622 600 205.0
20130622 600 32.0
20130622 600 206.0
20130622 600 207.0
20130622 600 204.0
20130622 700 204.0
20130622 700 205.0
20130622 700 207.0
20130622 700 33.0
20130622 700 206.0
20130622 800 204.0
20130622 800 207.0
20130622 800 205.0
20130622 800 33.0
20130622 800 206.0
20130622 830 204.0
20130622 830 206.0
20130622 830 207.0
20130622 830 33.0
20130622 830 205.0
20130624 700 33.0
20130624 700 205.0
20130624 700 32.0
20130624 700 206.0
20130624 700 204.0
20130624 700 207.0
20130624 900 206.0
20130624 900 204.0
20130624 900 207.0
20130624 900 208.0
20130624 900 209.0
20130629 30 206.0
20130629 30 207.0
20130629 30 33.0
20130629 30 204.0
20130629 30 205.0
20130629 30 32.0
20130629 100 209.0
20130629 100 206.0
20130629 100 204.0
20130629 100 205.0
20130629 100 207.0
20130629 300 209.0
20130629 300 206.0
20130629 300 207.0
20130629 300 33.0
20130629 330 208.0
20130629 330 209.0
20130629 330 206.0
20130629 330 207.0
20130629 330 204.0
20130629 330 205.0
20130629 330 33.0
20130629 330 32.0
20130629 400 209.0
20130629 400 206.0
20130629 400 207.0
20130629 400 33.0
20130629 400 204.0
20130629 400 205.0
20130629 430 208.0
20130629 430 206.0
20130629 430 207.0
20130629 430 204.0
20130629 430 33.0
20130629 430 205.0
20130629 500 208.0
20130629 500 209.0
20130629 500 206.0
20130629 500 207.0
20130629 500 204.0
20130629 500 33.0
20130629 500 205.0
20130629 530 209.0
20130629 530 208.0
20130629 530 206.0
20130629 530 207.0
20130629 600 208.0
20130629 600 209.0
20130629 600 206.0
20130629 600 207.0
20130629 700 208.0
20130629 700 209.0
20130629 700 206.0
20130629 700 207.0
20130629 730 205.0
20130629 730 208.0
20130629 730 209.0
20130629 730 206.0
20130629 730 207.0
20130629 800 208.0
20130629 800 209.0
20130629 800 206.0
20130629 800 207.0
20130630 230 206.0
20130630 230 207.0
20130630 230 205.0
20130630 230 33.0
20130630 400 32.0
20130630 400 206.0
20130630 400 207.0
20130630 400 204.0
20130630 400 205.0
20130630 400 33.0
20130630 430 32.0
20130630 430 207.0
20130630 430 204.0
20130630 430 33.0
20130630 430 205.0
20130630 500 32.0
20130630 500 204.0
20130630 500 207.0
20130630 500 205.0
20130630 500 33.0
20130630 530 206.0
20130630 530 204.0
20130630 530 207.0
20130630 530 33.0
20130630 530 205.0
20130701 930 206.0
20130701 930 204.0
20130701 930 207.0
20130701 930 205.0
20130701 930 209.0
20130707 30 206.0
20130707 30 207.0
20130707 30 33.0
20130707 30 32.0
20130710 730 204.0
20130710 730 207.0
20130710 730 33.0
20130710 730 205.0
20130710 730 32.0
20130710 730 206.0
20130710 800 204.0
20130710 800 207.0
20130710 800 33.0
20130710 800 205.0
20130710 800 32.0
20130710 800 206.0
20130710 830 204.0
20130710 830 207.0
20130710 830 33.0
20130710 830 205.0
20130710 830 206.0
20130710 1000 206.0
20130710 1000 207.0
20130710 1000 204.0
20130710 1000 33.0
20130710 1000 208.0
20130710 1000 209.0
20130711 330 207.0
20130711 330 204.0
20130711 330 205.0
20130711 330 32.0
20130711 400 32.0
20130711 400 206.0
20130711 400 207.0
20130711 400 204.0
20130711 400 205.0
20130711 430 32.0
20130711 430 206.0
20130711 430 204.0
20130711 430 207.0
20130711 430 205.0
20130711 500 206.0
20130711 500 207.0
20130711 500 204.0
20130711 500 205.0
20130712 400 206.0
20130712 400 207.0
20130712 400 204.0
20130712 400 205.0
20130712 400 33.0
20130712 430 32.0
20130712 430 206.0
20130712 430 207.0
20130712 430 204.0
20130712 430 33.0
20130712 430 205.0
20130712 500 32.0
20130712 500 206.0
20130712 500 204.0
20130712 500 207.0
20130712 500 33.0
20130712 500 205.0
20130712 530 33.0
20130712 530 206.0
20130712 530 204.0
20130712 530 207.0
20130712 530 205.0
20130712 600 33.0
20130712 600 205.0
20130712 600 206.0
20130712 600 204.0
20130712 600 207.0
20130712 630 33.0
20130712 630 205.0
20130712 630 206.0
20130712 630 204.0
20130712 630 207.0
20130712 700 205.0
20130712 700 207.0
20130712 700 33.0
20130712 700 206.0
20130712 700 204.0
20130715 300 206.0
20130715 300 207.0
20130715 300 33.0
20130715 300 32.0
20130715 430 32.0
20130715 430 206.0
20130715 430 207.0
20130715 430 33.0
20130715 500 32.0
20130715 500 206.0
20130715 500 33.0
20130715 500 207.0
20130715 530 32.0
20130715 530 206.0
20130715 530 207.0
20130715 530 33.0
20130805 700 33.0
20130805 700 204.0
20130805 700 205.0
20130805 700 208.0
20130805 700 209.0
20130805 700 206.0
20130805 700 207.0
20130805 730 204.0
20130805 730 207.0
20130805 730 33.0
20130805 730 205.0
20130805 730 208.0
20130805 730 209.0
20130805 730 206.0
20130805 800 204.0
20130805 800 207.0
20130805 800 33.0
20130805 800 205.0
20130805 800 32.0
20130805 800 209.0
20130805 800 208.0
20130805 800 206.0
20130805 830 204.0
20130805 830 207.0
20130805 830 205.0
20130805 830 33.0
20130805 830 208.0
20130805 830 209.0
20130805 830 206.0
20130805 900 204.0
20130805 900 207.0
20130805 900 205.0
20130805 900 209.0
20130805 900 208.0
20130805 930 204.0
20130805 930 207.0
20130805 930 205.0
20130805 930 208.0
20130805 930 209.0
20130816 430 32.0
20130816 430 206.0
20130816 430 207.0
20130816 430 33.0
20130816 500 32.0
20130816 500 206.0
20130816 500 207.0
20130816 500 33.0
20130816 530 33.0
20130816 530 32.0
20130816 530 206.0
20130816 530 207.0
20130823 730 207.0
20130823 730 33.0
20130823 730 208.0
20130823 730 206.0
20130828 230 206.0
20130828 230 207.0
20130828 230 33.0
20130828 230 32.0
20130828 300 206.0
20130828 300 207.0
20130828 300 33.0
20130828 300 32.0
20130828 330 32.0
20130828 330 206.0
20130828 330 207.0
20130828 330 33.0
20130828 400 32.0
20130828 400 206.0
20130828 400 207.0
20130828 400 33.0
20130919 630 33.0
20130919 630 32.0
20130919 630 206.0
20130919 630 207.0
20130919 700 33.0
20130919 700 32.0
20130919 700 209.0
20130919 700 206.0
20130919 700 207.0
20131002 330 206.0
20131002 330 209.0
20131002 330 207.0
20131002 330 33.0
20131002 330 32.0
20131002 530 208.0
20131002 530 209.0
20131002 530 206.0
20131002 530 207.0
20131002 830 207.0
20131002 830 33.0
20131002 830 32.0
20131002 830 208.0
20131002 830 209.0
20131002 900 206.0
20131002 900 207.0
20131002 900 33.0
20131002 900 32.0
20131002 900 208.0
20131002 900 209.0
20131002 930 206.0
20131002 930 207.0
20131002 930 33.0
20131002 930 208.0
20131002 930 209.0
20131002 1000 206.0
20131002 1000 207.0
20131002 1000 33.0
20131002 1000 208.0
20131002 1000 209.0
20131007 630 33.0
20131007 630 205.0
20131007 630 207.0
20131007 630 206.0
20131007 630 204.0
20131009 430 32.0
20131009 430 206.0
20131009 430 207.0
20131009 430 33.0
20131009 500 206.0
20131009 500 204.0
20131009 500 207.0
20131009 500 33.0
20131009 530 205.0
20131009 530 209.0
20131009 530 206.0
20131009 530 207.0
20131009 530 204.0
20131009 530 33.0
20131009 630 205.0
20131009 630 207.0
20131009 630 209.0
20131009 630 208.0
20131009 630 206.0
20131009 630 204.0
20131009 730 204.0
20131009 730 207.0
20131009 730 209.0
20131009 730 208.0
20131009 730 206.0
20131009 1000 206.0
20131009 1000 204.0
20131009 1000 207.0
20131009 1000 33.0
20131015 200 209.0
20131015 200 205.0
20131015 200 207.0
20131015 200 33.0
20131015 200 32.0
20131015 230 209.0
20131015 230 204.0
20131015 230 206.0
20131015 230 207.0
20131015 230 33.0
20131015 230 205.0
20131015 300 206.0
20131015 300 207.0
20131015 300 204.0
20131015 300 205.0
20131015 300 33.0
20131015 300 32.0
20131015 330 206.0
20131015 330 207.0
20131015 330 204.0
20131015 330 33.0
20131015 330 205.0
20131015 400 208.0
20131015 400 206.0
20131015 400 204.0
20131015 400 207.0
20131015 400 33.0
20131015 400 205.0
20131015 500 206.0
20131015 500 204.0
20131015 500 207.0
20131015 500 33.0
20131015 530 33.0
20131015 530 208.0
20131015 530 209.0
20131015 530 206.0
20131015 530 204.0
20131015 530 207.0
20131015 600 209.0
20131015 600 208.0
20131015 600 206.0
20131015 600 204.0
20131015 600 207.0
20131015 600 33.0
20131015 630 33.0
20131015 630 205.0
20131015 630 207.0
20131015 630 209.0
20131015 630 208.0
20131015 630 206.0
20131015 630 204.0
20131015 700 33.0
20131015 700 207.0
20131015 700 205.0
20131015 700 32.0
20131015 700 208.0
20131015 700 209.0
20131015 700 206.0
20131015 700 204.0
20131015 730 204.0
20131015 730 207.0
20131015 730 33.0
20131015 730 205.0
20131015 730 208.0
20131015 730 209.0
20131015 730 206.0
20131015 800 204.0
20131015 800 207.0
20131015 800 33.0
20131015 800 205.0
20131015 800 209.0
20131015 800 208.0
20131015 800 206.0
20131109 430 206.0
20131109 430 204.0
20131109 430 207.0
20131109 430 205.0
20131109 430 33.0
20131109 530 33.0
20131109 530 209.0
20131109 530 206.0
20131109 530 204.0
20131109 530 207.0
20131111 300 204.0
20131111 300 207.0
20131111 300 205.0
20131111 300 33.0
20131111 300 32.0
20131111 330 206.0
20131111 330 204.0
20131111 330 205.0
20131111 330 33.0
20131111 330 32.0
20131111 330 207.0
20131111 400 208.0
20131111 400 209.0
20131111 400 206.0
20131111 400 204.0
20131111 400 207.0
20131111 400 33.0
20131111 400 205.0
20131111 500 209.0
20131111 500 206.0
20131111 500 204.0
20131111 500 207.0
20131111 500 33.0
20131111 500 205.0
20131111 530 209.0
20131111 530 206.0
20131111 530 207.0
20131111 530 204.0
20131115 500 206.0
20131115 500 207.0
20131115 500 33.0
20131115 500 204.0
20131115 500 205.0
20131116 100 33.0
20131116 100 207.0
20131116 100 32.0
20131116 100 205.0
20131116 300 204.0
20131116 300 207.0
20131116 300 33.0
20131116 300 205.0
20131116 300 32.0
20131116 330 32.0
20131116 330 204.0
20131116 330 207.0
20131116 330 33.0
20131116 330 205.0
20131116 400 32.0
20131116 400 206.0
20131116 400 204.0
20131116 400 207.0
20131116 400 33.0
20131116 400 205.0
20131201 330 206.0
20131201 330 207.0
20131201 330 33.0
20131201 330 205.0
20131208 230 33.0
20131208 230 204.0
20131208 230 205.0
20131208 230 207.0
20131208 300 209.0
20131208 300 206.0
20131208 300 204.0
20131208 300 207.0
20131208 300 205.0
20131208 300 33.0
20131208 330 209.0
20131208 330 206.0
20131208 330 204.0
20131208 330 207.0
20131208 330 33.0
20131208 330 205.0
20131208 900 206.0
20131208 900 204.0
20131208 900 207.0
20131208 900 209.0
20131208 900 208.0
20131208 930 206.0
20131208 930 207.0
20131208 930 204.0
20131208 930 208.0
20131208 930 209.0
20131208 1000 206.0
20131208 1000 204.0
20131208 1000 207.0
20131208 1000 33.0
20131208 1000 208.0
20131208 1000 209.0
20131214 430 32.0
20131214 430 206.0
20131214 430 207.0
20131214 430 33.0
20140206 700 33.0
20140206 700 205.0
20140206 700 207.0
20140206 700 206.0
20140206 700 204.0
20140209 300 33.0
20140209 300 204.0
20140209 300 205.0
20140209 300 32.0
20140209 330 204.0
20140209 330 206.0
20140209 330 207.0
20140209 330 33.0
20140209 330 205.0
20140209 500 204.0
20140209 500 207.0
20140209 500 33.0
20140209 500 205.0
20140209 530 206.0
20140209 530 204.0
20140209 530 207.0
20140209 530 205.0
20140209 600 33.0
20140209 600 205.0
20140209 600 208.0
20140209 600 206.0
20140209 600 204.0
20140209 600 207.0
20140209 630 209.0
20140209 630 206.0
20140209 630 204.0
20140209 630 207.0
20140209 700 204.0
20140209 700 207.0
20140209 700 208.0
20140209 700 209.0
20140209 700 206.0
20140209 730 204.0
20140209 730 207.0
20140209 730 208.0
20140209 730 206.0
20140210 730 208.0
20140210 730 209.0
20140210 730 206.0
20140210 730 207.0
20140210 800 204.0
20140210 800 207.0
20140210 800 208.0
20140210 800 209.0
20140210 800 206.0
20140219 300 206.0
20140219 300 207.0
20140219 300 204.0
20140219 300 33.0
20140219 300 205.0
20140219 300 32.0
20140219 330 209.0
20140219 330 206.0
20140219 330 204.0
20140219 330 207.0
20140219 330 33.0
20140219 330 205.0
20140219 330 32.0
20140219 400 204.0
20140219 400 207.0
20140219 400 33.0
20140219 400 205.0
20140219 400 32.0
20140219 430 209.0
20140219 430 206.0
20140219 430 204.0
20140219 430 207.0
20140219 500 208.0
20140219 500 209.0
20140219 500 206.0
20140219 500 204.0
20140219 500 207.0
20140219 1000 206.0
20140219 1000 204.0
20140219 1000 207.0
20140219 1000 33.0
20140219 1000 205.0
20140219 1000 208.0
20140219 1000 209.0
20140219 1030 206.0
20140219 1030 204.0
20140219 1030 207.0
20140219 1030 208.0
20140219 1030 209.0
20140219 1100 209.0
20140219 1100 206.0
20140219 1100 204.0
20140219 1100 208.0
20140220 430 206.0
20140220 430 204.0
20140220 430 207.0
20140220 430 33.0
20140220 430 205.0
20140220 500 208.0
20140220 500 209.0
20140220 500 206.0
20140220 500 207.0
20140220 500 204.0
20140220 500 33.0
20140220 500 205.0
20140220 930 206.0
20140220 930 204.0
20140220 930 207.0
20140220 930 33.0
20140220 930 205.0
20140220 930 208.0
20140220 930 209.0
20140222 230 208.0
20140222 230 209.0
20140222 230 33.0
20140222 230 204.0
20140222 230 207.0
20140222 230 205.0
20140222 230 32.0
20140222 300 208.0
20140222 300 209.0
20140222 300 204.0
20140222 300 206.0
20140222 300 207.0
20140222 300 33.0
20140222 300 205.0
20140222 300 32.0
20140222 330 208.0
20140222 330 209.0
20140222 330 206.0
20140222 330 204.0
20140222 330 207.0
20140222 330 33.0
20140222 330 205.0
20140222 330 32.0
20140222 400 208.0
20140222 400 206.0
20140222 400 204.0
20140222 400 207.0
20140222 400 205.0
20140222 400 33.0
20140222 430 209.0
20140222 430 206.0
20140222 430 204.0
20140222 430 207.0
20140222 430 33.0
20140222 430 205.0
20140222 700 204.0
20140222 700 205.0
20140222 700 207.0
20140222 700 209.0
20140222 700 206.0
20140303 800 33.0
20140303 800 204.0
20140303 800 207.0
20140303 800 205.0
20140303 800 209.0
20140321 430 205.0
20140321 430 204.0
20140321 430 33.0
20140321 430 207.0
20140321 630 207.0
20140321 630 208.0
20140321 630 206.0
20140321 630 209.0
20140321 630 33.0
20140321 730 33.0
20140321 730 204.0
20140321 730 207.0
20140321 730 205.0
20140321 730 208.0
20140321 730 206.0
20140321 800 33.0
20140321 800 204.0
20140321 800 207.0
20140321 800 205.0
20140321 800 209.0
20140321 800 206.0
20140321 830 33.0
20140321 830 204.0
20140321 830 207.0
20140321 830 209.0
20140321 830 206.0
20140321 900 204.0
20140321 900 206.0
20140321 900 207.0
20140321 900 33.0
20140321 900 209.0
20140321 900 208.0
20140321 1200 209.0
20140321 1200 206.0
20140321 1200 207.0
20140321 1200 208.0
20140326 800 204.0
20140326 800 207.0
20140326 800 33.0
20140326 800 205.0
20140326 800 206.0
20140326 830 204.0
20140326 830 206.0
20140326 830 33.0
20140326 830 207.0
20140326 830 205.0
20140327 1030 206.0
20140327 1030 33.0
20140327 1030 208.0
20140327 1030 209.0
20140327 1130 209.0
20140327 1130 206.0
20140327 1130 204.0
20140327 1130 207.0
20140327 1130 208.0
20140414 730 204.0
20140414 730 207.0
20140414 730 33.0
20140414 730 206.0
20140430 630 33.0
20140430 630 206.0
20140430 630 208.0
20140430 630 209.0
20140430 630 207.0
20140504 930 206.0
20140504 930 207.0
20140504 930 33.0
20140504 930 209.0
20140504 1030 206.0
20140504 1030 33.0
20140504 1030 207.0
20140504 1030 208.0
20140504 1030 209.0
20140505 700 33.0
20140505 700 207.0
20140505 700 206.0
20140505 700 209.0
20140505 730 207.0
20140505 730 33.0
20140505 730 32.0
20140505 730 208.0
20140505 730 206.0
20140505 800 207.0
20140505 800 33.0
20140505 800 32.0
20140505 800 206.0
20140510 830 207.0
20140510 830 33.0
20140510 830 208.0
20140510 830 206.0
20140608 600 33.0
20140608 600 205.0
20140608 600 209.0
20140608 600 206.0
20140608 600 207.0
20140608 600 204.0
20140608 730 204.0
20140608 730 33.0
20140608 730 209.0
20140608 730 206.0
20140608 730 207.0
20140609 730 204.0
20140609 730 207.0
20140609 730 205.0
20140609 730 32.0
20140609 730 206.0
20140621 730 33.0
20140621 730 32.0
20140621 730 206.0
20140621 730 207.0
20140703 730 207.0
20140703 730 33.0
20140703 730 206.0
20140703 730 209.0
20140710 300 204.0
20140710 300 33.0
20140710 300 205.0
20140710 300 207.0
20140710 300 32.0
20140710 330 204.0
20140710 330 33.0
20140710 330 207.0
20140710 330 205.0
20140710 430 32.0
20140710 430 204.0
20140710 430 33.0
20140710 430 207.0
20140710 430 205.0
20140710 930 206.0
20140710 930 204.0
20140710 930 33.0
20140710 930 207.0
20140710 930 205.0
20140726 630 205.0
20140726 630 207.0
20140726 630 206.0
20140726 630 33.0
20140726 630 204.0
20140726 700 205.0
20140726 700 207.0
20140726 700 32.0
20140726 700 206.0
20140726 700 204.0
20140726 730 33.0
20140726 730 206.0
20140726 730 204.0
20140726 730 207.0
20140726 800 204.0
20140726 800 205.0
20140726 800 33.0
20140726 800 209.0
20140726 800 206.0
20140726 800 207.0
20140728 630 33.0
20140728 630 205.0
20140728 630 204.0
20140728 630 206.0
20140728 630 207.0
20140728 700 204.0
20140728 700 205.0
20140728 700 207.0
20140728 700 33.0
20140728 700 206.0
20140802 800 204.0
20140802 800 207.0
20140802 800 33.0
20140802 800 205.0
20140802 800 206.0
20140804 630 205.0
20140804 630 206.0
20140804 630 204.0
20140804 630 207.0
20140804 700 204.0
20140804 700 205.0
20140804 700 206.0
20140804 700 207.0
20140804 930 204.0
20140804 930 206.0
20140804 930 207.0
20140804 930 33.0
20140804 930 205.0
20140804 930 209.0
20140804 930 208.0
20140804 1000 204.0
20140804 1000 33.0
20140804 1000 205.0
20140804 1000 208.0
20140804 1000 209.0
20140805 630 33.0
20140805 630 205.0
20140805 630 206.0
20140805 630 207.0
20140805 630 204.0
20140805 730 204.0
20140805 730 207.0
20140805 730 33.0
20140805 730 205.0
20140805 730 32.0
20140805 730 206.0
20140805 800 204.0
20140805 800 207.0
20140805 800 33.0
20140805 800 205.0
20140805 800 206.0
20140806 500 206.0
20140806 500 204.0
20140806 500 207.0
20140806 500 33.0
20140806 500 205.0
20140806 530 205.0
20140806 530 206.0
20140806 530 204.0
20140806 530 207.0
20140806 530 33.0
20140806 600 33.0
20140806 600 205.0
20140806 600 32.0
20140806 600 206.0
20140806 600 204.0
20140806 600 207.0
20140806 700 204.0
20140806 700 205.0
20140806 700 207.0
20140806 700 33.0
20140806 700 206.0
20140901 630 206.0
20140901 630 204.0
20140901 630 207.0
20140901 630 33.0
20140901 700 207.0
20140901 700 208.0
20140901 700 209.0
20140901 700 206.0
20140901 700 204.0
20140902 700 33.0
20140902 700 205.0
20140902 700 206.0
20140902 700 207.0
20140903 300 204.0
20140903 300 207.0
20140903 300 33.0
20140903 300 205.0
20140903 330 204.0
20140903 330 33.0
20140903 330 207.0
20140903 330 205.0
20140903 530 33.0
20140903 530 205.0
20140903 530 32.0
20140903 530 206.0
20140903 530 207.0
20140903 530 204.0
20140903 600 33.0
20140903 600 205.0
20140903 600 206.0
20140903 600 207.0
20140903 600 204.0
20140903 630 33.0
20140903 630 205.0
20140903 630 206.0
20140903 630 204.0
20140903 630 207.0
20140903 700 33.0
20140903 700 204.0
20140903 700 205.0
20140903 700 207.0
20140903 700 32.0
20140903 700 209.0
20140903 700 206.0
20140903 730 204.0
20140903 730 207.0
20140903 730 208.0
20140903 730 209.0
20140903 730 206.0
20140903 800 204.0
20140903 800 207.0
20140903 800 33.0
20140903 800 205.0
20140903 800 208.0
20140903 800 209.0
20140903 800 206.0
20140903 900 204.0
20140903 900 206.0
20140903 900 207.0
20140903 900 208.0
20140903 900 209.0
20140903 900 33.0
20140903 930 206.0
20140903 930 204.0
20140903 930 207.0
20140903 930 208.0
20140903 930 209.0
20140903 1000 206.0
20140903 1000 207.0
20140903 1000 204.0
20140903 1000 208.0
20140903 1000 209.0
20140905 830 206.0
20140905 830 207.0
20140905 830 204.0
20140905 830 33.0
20140905 830 205.0
20140905 900 206.0
20140905 900 204.0
20140905 900 207.0
20140905 900 33.0
20140905 900 205.0
20140905 900 209.0
20140906 730 204.0
20140906 730 208.0
20140906 730 206.0
20140906 730 209.0
20140906 730 207.0
20140907 430 32.0
20140907 430 33.0
20140907 430 204.0
20140907 430 205.0
20140907 500 32.0
20140907 500 33.0
20140907 500 204.0
20140907 500 207.0
20140907 500 205.0
20140907 530 33.0
20140907 530 205.0
20140907 530 32.0
20140907 530 206.0
20140907 530 204.0
20140907 530 207.0
20140907 600 33.0
20140907 600 205.0
20140907 600 32.0
20140907 600 206.0
20140907 600 204.0
20140907 600 207.0
20140907 630 33.0
20140907 630 205.0
20140907 630 207.0
20140907 630 32.0
20140907 630 206.0
20140907 630 204.0
20140911 1000 206.0
20140911 1000 204.0
20140911 1000 207.0
20140911 1000 209.0
20140911 1030 206.0
20140911 1030 204.0
20140911 1030 207.0
20140911 1030 209.0
20140911 1100 209.0
20140911 1100 206.0
20140911 1100 204.0
20140911 1100 207.0
20140911 1100 205.0
20140911 1100 208.0
20140912 200 206.0
20140912 200 204.0
20140912 200 207.0
20140912 200 205.0
20140912 230 206.0
20140912 230 207.0
20140912 230 204.0
20140912 230 205.0
20140912 230 32.0
20140912 300 206.0
20140912 300 204.0
20140912 300 207.0
20140912 300 205.0
20140912 400 206.0
20140912 400 204.0
20140912 400 207.0
20140912 400 205.0
20140912 430 32.0
20140912 430 206.0
20140912 430 209.0
20140912 430 204.0
20140912 430 207.0
20140912 430 205.0
20140912 530 205.0
20140912 530 32.0
20140912 530 206.0
20140912 530 207.0
20140912 530 204.0
20140913 400 32.0
20140913 400 206.0
20140913 400 207.0
20140913 400 204.0
20140913 400 205.0
20140913 400 33.0
20140913 430 32.0
20140913 430 206.0
20140913 430 207.0
20140913 430 33.0
20140913 430 204.0
20140913 430 205.0
20140919 530 206.0
20140919 530 207.0
20140919 530 204.0
20140919 530 205.0
20140921 530 33.0
20140921 530 205.0
20140921 530 206.0
20140921 530 207.0
20140921 630 33.0
20140921 630 205.0
20140921 630 32.0
20140921 630 206.0
20140921 630 207.0
20140921 700 33.0
20140921 700 204.0
20140921 700 205.0
20140921 700 207.0
20140921 700 32.0
20140921 700 206.0
20140924 300 32.0
